CREAR: FECHA: 15-04-2024 12:20:52, USUARIO: admin, COLECCIONISTA: 5, PAIS: 10, AÑO: 2008, MONEDA: 2€, CECA: 
CREAR: FECHA: 23-04-2024 12:50:35, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2024, MONEDA: 50c, CECA: 
BORRAR: FECHA: 23-04-2024 12:55:16, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2020, MONEDA: 50c, CECA: 
BORRAR: FECHA: 23-04-2024 12:55:48, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2024, MONEDA: 50c, CECA: 
BORRAR: FECHA: 23-04-2024 12:56:36, USUARIO: admin, COLECCIONISTA: 3, PAIS: 1, AÑO: 2023, MONEDA: 50c, CECA: 
BORRAR: FECHA: 23-04-2024 12:57:06, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2021, MONEDA: 50c, CECA: 
BORRAR: FECHA: 23-04-2024 12:57:37, USUARIO: admin, COLECCIONISTA: 5, PAIS: 1, AÑO: 2021, MONEDA: 50c, CECA: 
CREAR: FECHA: 23-04-2024 12:58:41, USUARIO: admin, COLECCIONISTA: 5, PAIS: 1, AÑO: 2020, MONEDA: 20c, CECA: 
CREAR: FECHA: 23-04-2024 12:59:29, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2021, MONEDA: 20c, CECA: 
CREAR: FECHA: 23-04-2024 12:59:45, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2021, MONEDA: 20c, CECA: 
CREAR: FECHA: 23-04-2024 13:00:16, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2023, MONEDA: 20c, CECA: 
CREAR: FECHA: 23-04-2024 13:00:28, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2024, MONEDA: 20c, CECA: 
CREAR: FECHA: 23-04-2024 13:02:20, USUARIO: admin, COLECCIONISTA: 3, PAIS: 1, AÑO: 2019, MONEDA: 10c, CECA: 
CREAR: FECHA: 23-04-2024 13:02:32, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2019, MONEDA: 10c, CECA: 
CREAR: FECHA: 23-04-2024 13:03:07, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2021, MONEDA: 10c, CECA: 
CREAR: FECHA: 23-04-2024 13:03:18, USUARIO: admin, COLECCIONISTA: 3, PAIS: 1, AÑO: 2021, MONEDA: 10c, CECA: 
CREAR: FECHA: 23-04-2024 13:03:27, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2021, MONEDA: 10c, CECA: 
CREAR: FECHA: 23-04-2024 13:03:38, USUARIO: admin, COLECCIONISTA: 5, PAIS: 1, AÑO: 2021, MONEDA: 10c, CECA: 
CREAR: FECHA: 23-04-2024 13:03:53, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2022, MONEDA: 10c, CECA: 
CREAR: FECHA: 23-04-2024 13:04:03, USUARIO: admin, COLECCIONISTA: 3, PAIS: 1, AÑO: 2022, MONEDA: 10c, CECA: 
CREAR: FECHA: 23-04-2024 13:04:13, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2022, MONEDA: 10c, CECA: 
CREAR: FECHA: 23-04-2024 13:04:23, USUARIO: admin, COLECCIONISTA: 5, PAIS: 1, AÑO: 2022, MONEDA: 10c, CECA: 
CREAR: FECHA: 23-04-2024 13:04:38, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2023, MONEDA: 10c, CECA: 
CREAR: FECHA: 23-04-2024 13:04:46, USUARIO: admin, COLECCIONISTA: 3, PAIS: 1, AÑO: 2023, MONEDA: 10c, CECA: 
CREAR: FECHA: 23-04-2024 13:04:57, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2023, MONEDA: 10c, CECA: 
CREAR: FECHA: 23-04-2024 13:05:06, USUARIO: admin, COLECCIONISTA: 5, PAIS: 1, AÑO: 2023, MONEDA: 10c, CECA: 
CREAR: FECHA: 23-04-2024 13:09:14, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2002, MONEDA: 5c, CECA: 
CREAR: FECHA: 23-04-2024 13:09:53, USUARIO: admin, COLECCIONISTA: 5, PAIS: 1, AÑO: 2013, MONEDA: 5c, CECA: 
CREAR: FECHA: 23-04-2024 13:10:44, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2021, MONEDA: 5c, CECA: 
CREAR: FECHA: 23-04-2024 13:10:54, USUARIO: admin, COLECCIONISTA: 3, PAIS: 1, AÑO: 2021, MONEDA: 5c, CECA: 
CREAR: FECHA: 23-04-2024 13:11:04, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2021, MONEDA: 5c, CECA: 
CREAR: FECHA: 23-04-2024 13:11:16, USUARIO: admin, COLECCIONISTA: 5, PAIS: 1, AÑO: 2021, MONEDA: 5c, CECA: 
CREAR: FECHA: 23-04-2024 13:11:29, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2022, MONEDA: 5c, CECA: 
CREAR: FECHA: 23-04-2024 13:11:53, USUARIO: admin, COLECCIONISTA: 3, PAIS: 1, AÑO: 2022, MONEDA: 5c, CECA: 
CREAR: FECHA: 23-04-2024 13:12:03, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2022, MONEDA: 5c, CECA: 
CREAR: FECHA: 23-04-2024 13:12:13, USUARIO: admin, COLECCIONISTA: 5, PAIS: 1, AÑO: 2022, MONEDA: 5c, CECA: 
CREAR: FECHA: 23-04-2024 13:13:05, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2020, MONEDA: 5c, CECA: 
CREAR: FECHA: 23-04-2024 13:13:14, USUARIO: admin, COLECCIONISTA: 3, PAIS: 1, AÑO: 2020, MONEDA: 5c, CECA: 
CREAR: FECHA: 23-04-2024 13:13:26, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2020, MONEDA: 5c, CECA: 
CREAR: FECHA: 23-04-2024 13:13:36, USUARIO: admin, COLECCIONISTA: 5, PAIS: 1, AÑO: 2020, MONEDA: 5c, CECA: 
CREAR: FECHA: 23-04-2024 13:17:19, USUARIO: admin, COLECCIONISTA: 3, PAIS: 1, AÑO: 2003, MONEDA: 2c, CECA: 
CREAR: FECHA: 23-04-2024 13:17:47, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2014, MONEDA: 2c, CECA: 
CREAR: FECHA: 23-04-2024 13:17:57, USUARIO: admin, COLECCIONISTA: 5, PAIS: 1, AÑO: 2014, MONEDA: 2c, CECA: 
CREAR: FECHA: 23-04-2024 13:18:27, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2023, MONEDA: 2c, CECA: 
CREAR: FECHA: 23-04-2024 13:19:50, USUARIO: admin, COLECCIONISTA: 3, PAIS: 1, AÑO: 2020, MONEDA: 2c, CECA: 
CREAR: FECHA: 23-04-2024 13:19:59, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2020, MONEDA: 2c, CECA: 
CREAR: FECHA: 23-04-2024 13:20:10, USUARIO: admin, COLECCIONISTA: 5, PAIS: 1, AÑO: 2020, MONEDA: 2c, CECA: 
CREAR: FECHA: 23-04-2024 13:20:32, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2021, MONEDA: 2c, CECA: 
CREAR: FECHA: 23-04-2024 13:20:41, USUARIO: admin, COLECCIONISTA: 3, PAIS: 1, AÑO: 2021, MONEDA: 2c, CECA: 
CREAR: FECHA: 23-04-2024 13:20:51, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2021, MONEDA: 2c, CECA: 
CREAR: FECHA: 23-04-2024 13:21:00, USUARIO: admin, COLECCIONISTA: 5, PAIS: 1, AÑO: 2021, MONEDA: 2c, CECA: 
CREAR: FECHA: 23-04-2024 13:21:12, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2022, MONEDA: 2c, CECA: 
CREAR: FECHA: 23-04-2024 13:21:21, USUARIO: admin, COLECCIONISTA: 3, PAIS: 1, AÑO: 2022, MONEDA: 2c, CECA: 
CREAR: FECHA: 23-04-2024 13:21:31, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2022, MONEDA: 2c, CECA: 
CREAR: FECHA: 23-04-2024 13:21:39, USUARIO: admin, COLECCIONISTA: 5, PAIS: 1, AÑO: 2022, MONEDA: 2c, CECA: 
CREAR: FECHA: 23-04-2024 13:35:07, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2020, MONEDA: 1c, CECA: 
CREAR: FECHA: 23-04-2024 13:35:15, USUARIO: admin, COLECCIONISTA: 3, PAIS: 1, AÑO: 2020, MONEDA: 1c, CECA: 
CREAR: FECHA: 23-04-2024 13:35:24, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2020, MONEDA: 1c, CECA: 
CREAR: FECHA: 23-04-2024 13:35:34, USUARIO: admin, COLECCIONISTA: 5, PAIS: 1, AÑO: 2020, MONEDA: 1c, CECA: 
CREAR: FECHA: 23-04-2024 13:36:03, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2021, MONEDA: 1c, CECA: 
CREAR: FECHA: 23-04-2024 13:36:12, USUARIO: admin, COLECCIONISTA: 3, PAIS: 1, AÑO: 2021, MONEDA: 1c, CECA: 
CREAR: FECHA: 23-04-2024 13:36:22, USUARIO: admin, COLECCIONISTA: 5, PAIS: 1, AÑO: 2021, MONEDA: 1c, CECA: 
CREAR: FECHA: 23-04-2024 13:36:50, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2022, MONEDA: 1c, CECA: 
CREAR: FECHA: 23-04-2024 13:37:01, USUARIO: admin, COLECCIONISTA: 3, PAIS: 1, AÑO: 2022, MONEDA: 1c, CECA: 
CREAR: FECHA: 23-04-2024 13:37:12, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2022, MONEDA: 1c, CECA: 
CREAR: FECHA: 23-04-2024 13:37:21, USUARIO: admin, COLECCIONISTA: 5, PAIS: 1, AÑO: 2022, MONEDA: 1c, CECA: 
CREAR: FECHA: 24-04-2024 20:31:27, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2020, MONEDA: 50c, CECA: 
CREAR: FECHA: 24-04-2024 20:52:27, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2003, MONEDA: 2€, CECA: D
CREAR: FECHA: 24-04-2024 20:56:05, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2008, MONEDA: 2€, CECA: G
CREAR: FECHA: 24-04-2024 20:57:46, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2010, MONEDA: 2€, CECA: A
CREAR: FECHA: 24-04-2024 20:58:31, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2010, MONEDA: 2€, CECA: D
CREAR: FECHA: 24-04-2024 20:59:59, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2011, MONEDA: 2€, CECA: G
CREAR: FECHA: 24-04-2024 21:00:22, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2011, MONEDA: 2€, CECA: D
CREAR: FECHA: 24-04-2024 21:01:31, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2014, MONEDA: 2€, CECA: F
CREAR: FECHA: 24-04-2024 21:02:39, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2016, MONEDA: 2€, CECA: A
CREAR: FECHA: 24-04-2024 21:03:22, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2016, MONEDA: 2€, CECA: D
CREAR: FECHA: 24-04-2024 21:03:55, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2016, MONEDA: 2€, CECA: F
CREAR: FECHA: 24-04-2024 21:05:02, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2017, MONEDA: 2€, CECA: J
CREAR: FECHA: 24-04-2024 21:05:31, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2017, MONEDA: 2€, CECA: A
CREAR: FECHA: 24-04-2024 21:06:19, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2020, MONEDA: 2€, CECA: A
CREAR: FECHA: 24-04-2024 21:08:04, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2003, MONEDA: 1€, CECA: J
CREAR: FECHA: 24-04-2024 21:08:15, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2003, MONEDA: 1€, CECA: J
CREAR: FECHA: 24-04-2024 21:09:35, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2004, MONEDA: 1€, CECA: A
CREAR: FECHA: 24-04-2024 21:10:09, USUARIO: admin, COLECCIONISTA: 3, PAIS: 2, AÑO: 2004, MONEDA: 1€, CECA: D
CREAR: FECHA: 24-04-2024 21:10:29, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2004, MONEDA: 1€, CECA: G
CREAR: FECHA: 24-04-2024 21:12:06, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2004, MONEDA: 50c, CECA: A
CREAR: FECHA: 24-04-2024 21:12:46, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2004, MONEDA: 50c, CECA: G
CREAR: FECHA: 24-04-2024 21:12:58, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2004, MONEDA: 50c, CECA: G
CREAR: FECHA: 24-04-2024 21:22:20, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2003, MONEDA: 20c, CECA: F
CREAR: FECHA: 24-04-2024 21:22:34, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2003, MONEDA: 20c, CECA: F
CREAR: FECHA: 24-04-2024 21:23:39, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2005, MONEDA: 20c, CECA: D
CREAR: FECHA: 24-04-2024 21:24:18, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2005, MONEDA: 20c, CECA: F
CREAR: FECHA: 24-04-2024 21:25:48, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2006, MONEDA: 20c, CECA: A
CREAR: FECHA: 24-04-2024 21:26:01, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2006, MONEDA: 20c, CECA: A
CREAR: FECHA: 24-04-2024 21:26:41, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2006, MONEDA: 20c, CECA: F
CREAR: FECHA: 24-04-2024 21:27:08, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2006, MONEDA: 20c, CECA: G
CREAR: FECHA: 24-04-2024 21:27:38, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2006, MONEDA: 20c, CECA: J
CREAR: FECHA: 24-04-2024 21:29:04, USUARIO: admin, COLECCIONISTA: 3, PAIS: 2, AÑO: 2007, MONEDA: 20c, CECA: F
CREAR: FECHA: 24-04-2024 21:29:16, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2007, MONEDA: 20c, CECA: F
CREAR: FECHA: 24-04-2024 21:29:48, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2007, MONEDA: 20c, CECA: D
CREAR: FECHA: 24-04-2024 21:30:07, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2007, MONEDA: 20c, CECA: D
CREAR: FECHA: 24-04-2024 21:30:40, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2008, MONEDA: 20c, CECA: G
CREAR: FECHA: 24-04-2024 21:31:27, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2010, MONEDA: 20c, CECA: G
CREAR: FECHA: 24-04-2024 21:32:02, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2010, MONEDA: 20c, CECA: F
CREAR: FECHA: 24-04-2024 21:32:52, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2011, MONEDA: 20c, CECA: A
CREAR: FECHA: 24-04-2024 21:33:08, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2011, MONEDA: 20c, CECA: A
CREAR: FECHA: 24-04-2024 21:33:52, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2011, MONEDA: 20c, CECA: F
CREAR: FECHA: 24-04-2024 21:34:54, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2012, MONEDA: 20c, CECA: A
CREAR: FECHA: 24-04-2024 21:35:48, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2012, MONEDA: 20c, CECA: D
CREAR: FECHA: 24-04-2024 21:36:32, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2014, MONEDA: 20c, CECA: A
CREAR: FECHA: 24-04-2024 21:38:27, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2015, MONEDA: 20c, CECA: F
CREAR: FECHA: 24-04-2024 23:03:39, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2016, MONEDA: 20c, CECA: D
CREAR: FECHA: 24-04-2024 23:03:59, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2016, MONEDA: 20c, CECA: G
CREAR: FECHA: 24-04-2024 23:05:18, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2017, MONEDA: 20c, CECA: D
CREAR: FECHA: 24-04-2024 23:05:44, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2017, MONEDA: 20c, CECA: J
CREAR: FECHA: 24-04-2024 23:06:24, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2018, MONEDA: 20c, CECA: D
CREAR: FECHA: 24-04-2024 23:06:40, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2018, MONEDA: 20c, CECA: D
CREAR: FECHA: 24-04-2024 23:06:53, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2018, MONEDA: 20c, CECA: D
CREAR: FECHA: 24-04-2024 23:07:17, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2019, MONEDA: 20c, CECA: J
CREAR: FECHA: 24-04-2024 23:07:46, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2020, MONEDA: 20c, CECA: F
CREAR: FECHA: 24-04-2024 23:08:18, USUARIO: admin, COLECCIONISTA: 3, PAIS: 2, AÑO: 2020, MONEDA: 20c, CECA: G
CREAR: FECHA: 24-04-2024 23:08:46, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2021, MONEDA: 20c, CECA: J
CREAR: FECHA: 24-04-2024 23:09:34, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2022, MONEDA: 20c, CECA: D
CREAR: FECHA: 24-04-2024 23:09:53, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2022, MONEDA: 20c, CECA: D
CREAR: FECHA: 24-04-2024 23:10:04, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2022, MONEDA: 20c, CECA: D
CREAR: FECHA: 24-04-2024 23:12:01, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2003, MONEDA: 10c, CECA: F
CREAR: FECHA: 24-04-2024 23:13:13, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2017, MONEDA: 10c, CECA: G
CREAR: FECHA: 24-04-2024 23:13:42, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2018, MONEDA: 10c, CECA: F
CREAR: FECHA: 24-04-2024 23:14:09, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2018, MONEDA: 10c, CECA: D
CREAR: FECHA: 24-04-2024 23:14:49, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2020, MONEDA: 10c, CECA: D
CREAR: FECHA: 24-04-2024 23:15:14, USUARIO: admin, COLECCIONISTA: 3, PAIS: 2, AÑO: 2020, MONEDA: 10c, CECA: F
CREAR: FECHA: 24-04-2024 23:15:40, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2022, MONEDA: 10c, CECA: D
CREAR: FECHA: 24-04-2024 23:15:59, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2022, MONEDA: 10c, CECA: J
CREAR: FECHA: 24-04-2024 23:17:56, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2004, MONEDA: 5c, CECA: J
CREAR: FECHA: 24-04-2024 23:18:39, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2007, MONEDA: 5c, CECA: A
CREAR: FECHA: 24-04-2024 23:19:08, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2007, MONEDA: 5c, CECA: F
CREAR: FECHA: 24-04-2024 23:19:59, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2009, MONEDA: 5c, CECA: A
CREAR: FECHA: 24-04-2024 23:20:17, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2009, MONEDA: 5c, CECA: D
CREAR: FECHA: 24-04-2024 23:20:56, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2011, MONEDA: 5c, CECA: D
CREAR: FECHA: 24-04-2024 23:21:34, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2014, MONEDA: 5c, CECA: F
CREAR: FECHA: 24-04-2024 23:23:02, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2011, MONEDA: 2c, CECA: D
CREAR: FECHA: 24-04-2024 23:23:55, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2003, MONEDA: 2c, CECA: F
CREAR: FECHA: 24-04-2024 23:24:45, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2005, MONEDA: 2c, CECA: J
CREAR: FECHA: 24-04-2024 23:25:21, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2005, MONEDA: 2c, CECA: D
CREAR: FECHA: 24-04-2024 23:25:32, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2005, MONEDA: 2c, CECA: D
CREAR: FECHA: 24-04-2024 23:26:56, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2011, MONEDA: 1c, CECA: G
CREAR: FECHA: 24-04-2024 23:27:58, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2002, MONEDA: 1c, CECA: J
CREAR: FECHA: 24-04-2024 23:29:00, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2011, MONEDA: 1c, CECA: D
CREAR: FECHA: 29-04-2024 13:27:29, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2017, MONEDA: 2€, CECA: G
CREAR: FECHA: 29-04-2024 13:29:18, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2021, MONEDA: 1c, CECA: 
CREAR: FECHA: 29-04-2024 13:30:51, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2024, MONEDA: 1€, CECA: 
CREAR: FECHA: 29-04-2024 13:31:04, USUARIO: admin, COLECCIONISTA: 3, PAIS: 1, AÑO: 2024, MONEDA: 1€, CECA: 
CREAR: FECHA: 29-04-2024 13:31:17, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2024, MONEDA: 1€, CECA: 
CREAR: FECHA: 29-04-2024 13:35:26, USUARIO: admin, COLECCIONISTA: 2, PAIS: 13, AÑO: 2014, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 13:37:45, USUARIO: admin, COLECCIONISTA: 4, PAIS: 12, AÑO: 2007, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 13:41:30, USUARIO: admin, COLECCIONISTA: 3, PAIS: 9, AÑO: 2016, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 13:41:45, USUARIO: admin, COLECCIONISTA: 5, PAIS: 9, AÑO: 2012, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 13:45:57, USUARIO: admin, COLECCIONISTA: 2, PAIS: 7, AÑO: 2004, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 13:46:15, USUARIO: admin, COLECCIONISTA: 2, PAIS: 7, AÑO: 2009, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 13:46:40, USUARIO: admin, COLECCIONISTA: 2, PAIS: 7, AÑO: 2010, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 13:46:57, USUARIO: admin, COLECCIONISTA: 2, PAIS: 7, AÑO: 2017, MONEDA: 2€ Com2, CECA: 
CREAR: FECHA: 29-04-2024 13:50:23, USUARIO: admin, COLECCIONISTA: 2, PAIS: 3, AÑO: 2005, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 13:50:39, USUARIO: admin, COLECCIONISTA: 2, PAIS: 3, AÑO: 2007, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 13:52:07, USUARIO: admin, COLECCIONISTA: 4, PAIS: 3, AÑO: 2012, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 13:52:34, USUARIO: admin, COLECCIONISTA: 5, PAIS: 3, AÑO: 2018, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 13:56:20, USUARIO: admin, COLECCIONISTA: 2, PAIS: 4, AÑO: 2005, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 13:57:20, USUARIO: admin, COLECCIONISTA: 5, PAIS: 4, AÑO: 2006, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 13:57:58, USUARIO: admin, COLECCIONISTA: 4, PAIS: 4, AÑO: 2008, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 13:58:38, USUARIO: admin, COLECCIONISTA: 3, PAIS: 4, AÑO: 2009, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 13:59:05, USUARIO: admin, COLECCIONISTA: 2, PAIS: 4, AÑO: 2013, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 14:04:12, USUARIO: admin, COLECCIONISTA: 2, PAIS: 8, AÑO: 2009, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 14:04:28, USUARIO: admin, COLECCIONISTA: 2, PAIS: 8, AÑO: 2011, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 14:04:51, USUARIO: admin, COLECCIONISTA: 2, PAIS: 8, AÑO: 2014, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 14:05:08, USUARIO: admin, COLECCIONISTA: 2, PAIS: 8, AÑO: 2013, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 14:05:25, USUARIO: admin, COLECCIONISTA: 2, PAIS: 8, AÑO: 2013, MONEDA: 2€ Com2, CECA: 
